1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour grippe,Taux d'hospitalisations après passages aux urgences pour grippe,Taux d'actes médicaux SOS médecins pour grippe
2022-06-20,2022-S25,32,Hauts-de-France,65 ans ou plus,32.03074952,44.622936189,498.33887043
2022-07-04,2022-S27,32,Hauts-de-France,05-14 ans,59.206631143,0.0,492.95774648
2022-07-04,2022-S27,32,Hauts-de-France,15-64 ans,61.942517344,0.0,1245.6084318
2022-07-11,2022-S28,32,Hauts-de-France,00-04 ans,27.285129604,0.0,340.79844206
2022-07-11,2022-S28,32,Hauts-de-France,05-14 ans,186.04651163,500.0,884.30361091
2022-07-11,2022-S28,32,Hauts-de-France,15-64 ans,61.027706579,0.0,928.28267705
2022-07-11,2022-S28,32,Hauts-de-France,65 ans ou plus,30.179568432,42.408821035,0.0
2022-07-11,2022-S28,32,Hauts-de-France,Tous âges,63.449657706,42.078687145,731.97180553
2022-07-18,2022-S29,32,Hauts-de-France,00-04 ans,0.0,0.0,251.73064821
2022-07-18,2022-S29,32,Hauts-de-France,05-14 ans,312.82586027,520.83333333,336.7003367
2022-07-25,2022-S30,32,Hauts-de-France,00-04 ans,34.831069314,0.0,132.53810471
2022-07-25,2022-S30,32,Hauts-de-France,15-64 ans,38.900414938,0.0,574.8961993
2022-08-01,2022-S31,32,Hauts-de-France,15-64 ans,60.62647356,0.0,414.72265422
2022-08-08,2022-S32,32,Hauts-de-France,00-04 ans,40.322580645,0.0,84.602368866
2022-08-15,2022-S33,32,Hauts-de-France,00-04 ans,0.0,0.0,87.642418931
2022-08-15,2022-S33,32,Hauts-de-France,65 ans ou plus,0.0,0.0,0.0
2022-08-22,2022-S34,32,Hauts-de-France,Tous âges,36.890840004,0.0,284.05728489
2022-08-29,2022-S35,32,Hauts-de-France,05-14 ans,103.23468685,456.62100457,174.52006981
2022-08-29,2022-S35,32,Hauts-de-France,15-64 ans,38.336208549,0.0,356.95163305
2022-09-05,2022-S36,32,Hauts-de-France,00-04 ans,36.805299963,0.0,117.8550383
2022-09-05,2022-S36,32,Hauts-de-France,15-64 ans,24.872528293,0.0,518.690753
2022-09-05,2022-S36,32,Hauts-de-France,65 ans ou plus,17.26519337,0.0,327.33224223
2022-09-12,2022-S37,32,Hauts-de-France,05-14 ans,77.259850631,395.256917,1375.6613757
2022-09-12,2022-S37,32,Hauts-de-France,15-64 ans,43.788314775,0.0,1214.4504228
2022-09-26,2022-S39,32,Hauts-de-France,15-64 ans,117.48701459,98.911968348,1951.2851568
2022-10-03,2022-S40,32,Hauts-de-France,00-04 ans,125.47051443,0.0,329.16392363
2022-10-03,2022-S40,32,Hauts-de-France,05-14 ans,279.98133458,0.0,1407.0839398
2022-10-03,2022-S40,32,Hauts-de-France,15-64 ans,172.13820239,46.948356808,2168.058174
2022-10-03,2022-S40,32,Hauts-de-France,65 ans ou plus,46.111281894,41.017227235,1253.9184953
2022-10-17,2022-S42,32,Hauts-de-France,00-04 ans,280.11204482,357.78175313,785.26125038
2022-10-17,2022-S42,32,Hauts-de-France,05-14 ans,184.37427979,0.0,1684.3118383
2022-10-17,2022-S42,32,Hauts-de-France,65 ans ou plus,76.347533975,41.254125413,1461.9883041
2022-10-24,2022-S43,32,Hauts-de-France,15-64 ans,212.00557272,98.522167488,2594.2316496
2022-10-24,2022-S43,32,Hauts-de-France,65 ans ou plus,45.378913931,82.169268694,2328.7671233
2022-10-31,2022-S44,32,Hauts-de-France,00-04 ans,214.82277121,934.57943925,529.1005291
2022-10-31,2022-S44,32,Hauts-de-France,65 ans ou plus,64.516129032,128.86597938,1925.5455712
2022-10-31,2022-S44,32,Hauts-de-France,Tous âges,147.90355312,180.72289157,1924.4308848
2022-11-07,2022-S45,32,Hauts-de-France,05-14 ans,307.26256983,0.0,2356.1643836
2022-11-07,2022-S45,32,Hauts-de-France,15-64 ans,199.63815584,101.7293998,3394.934976
2022-11-07,2022-S45,32,Hauts-de-France,Tous âges,199.79354667,98.931539375,2620.9197046
2022-11-14,2022-S46,32,Hauts-de-France,00-04 ans,457.72103108,189.39393939,1018.258427
2022-11-14,2022-S46,32,Hauts-de-France,Tous âges,243.86278654,79.1452315,2978.6568681
2022-11-21,2022-S47,32,Hauts-de-France,05-14 ans,1579.9708313,414.93775934,5270.9725316
2022-11-21,2022-S47,32,Hauts-de-France,65 ans ou plus,122.79355334,82.54230293,1677.852349
2022-11-28,2022-S48,32,Hauts-de-France,05-14 ans,2771.6186253,1052.6315789,8872.2397476
2022-11-28,2022-S48,32,Hauts-de-France,15-64 ans,813.73742551,209.53378732,9267.9650772
2022-11-28,2022-S48,32,Hauts-de-France,65 ans ou plus,430.3058245,529.1005291,5627.7056277
2022-11-28,2022-S48,32,Hauts-de-France,Tous âges,1109.4157289,421.37521548,7871.5691352
2022-12-05,2022-S49,32,Hauts-de-France,00-04 ans,3760.5359844,2747.2527473,7855.9738134
2022-12-12,2022-S50,32,Hauts-de-France,00-04 ans,8361.2740989,5215.4195011,12102.351314
2022-12-12,2022-S50,32,Hauts-de-France,65 ans ou plus,2050.2376103,2630.6174644,10773.899848
2022-12-26,2022-S52,32,Hauts-de-France,05-14 ans,9906.0297572,3482.5870647,17421.602787
2022-12-26,2022-S52,32,Hauts-de-France,Tous âges,5917.1200215,4968.9440994,18475.46119
2023-01-02,2023-S01,32,Hauts-de-France,65 ans ou plus,2116.4793461,2632.5686348,5811.1380145
2023-01-09,2023-S02,32,Hauts-de-France,00-04 ans,3765.8463833,3460.2076125,4928.0177187
2023-01-09,2023-S02,32,Hauts-de-France,05-14 ans,1685.0828729,900.9009009,9988.2491187
2023-01-16,2023-S03,32,Hauts-de-France,00-04 ans,2965.958881,2187.5,3500.0
2023-01-16,2023-S03,32,Hauts-de-France,05-14 ans,1914.5394007,1260.5042017,7610.4310804
2023-01-16,2023-S03,32,Hauts-de-France,15-64 ans,401.3109491,202.9426687,7427.6261373
2023-01-16,2023-S03,32,Hauts-de-France,65 ans ou plus,403.29085336,457.00041545,1801.8018018
2023-01-16,2023-S03,32,Hauts-de-France,Tous âges,872.10349923,506.27784528,6370.9602741
2023-01-23,2023-S04,32,Hauts-de-France,00-04 ans,2246.09375,2040.8163265,3054.8068284
2023-01-23,2023-S04,32,Hauts-de-France,15-64 ans,542.5191189,300.3003003,7631.2100919
2023-01-30,2023-S05,32,Hauts-de-France,00-04 ans,1850.1387604,2346.0410557,2786.7528271
2023-01-30,2023-S05,32,Hauts-de-France,15-64 ans,620.57293299,342.96913278,7929.3286219
2023-01-30,2023-S05,32,Hauts-de-France,Tous âges,926.30018863,600.36021613,6521.2236187
2023-02-06,2023-S06,32,Hauts-de-France,05-14 ans,2616.2052324,3891.0505837,7935.0766456
2023-02-06,2023-S06,32,Hauts-de-France,15-64 ans,571.17750439,97.46588694,7777.7777778
2023-02-13,2023-S07,32,Hauts-de-France,00-04 ans,2224.1992883,2544.5292621,1899.3352327
2023-02-13,2023-S07,32,Hauts-de-France,Tous âges,1089.695808,537.42038217,6010.3722912
2023-02-20,2023-S08,32,Hauts-de-France,00-04 ans,1692.2594798,2349.8694517,1938.9238972
2023-02-20,2023-S08,32,Hauts-de-France,05-14 ans,1324.9651325,2283.1050228,4787.5927175
2023-02-20,2023-S08,32,Hauts-de-France,15-64 ans,461.86493571,48.16955684,6165.6753228
2023-02-20,2023-S08,32,Hauts-de-France,Tous âges,633.04420817,434.35340573,4937.3881932
2023-02-27,2023-S09,32,Hauts-de-France,00-04 ans,1616.5535079,1666.6666667,1752.5773196
2023-02-27,2023-S09,32,Hauts-de-France,Tous âges,567.47171086,430.52837573,4958.677686
2023-03-13,2023-S11,32,Hauts-de-France,15-64 ans,362.1522189,44.563279857,6296.1415239
2023-03-13,2023-S11,32,Hauts-de-France,65 ans ou plus,177.4885372,237.81212842,2192.2428331
2023-03-13,2023-S11,32,Hauts-de-France,Tous âges,588.87339222,331.55277215,5326.0608005
2023-03-20,2023-S12,32,Hauts-de-France,05-14 ans,1492.5373134,1736.1111111,4472.693032
2023-03-20,2023-S12,32,Hauts-de-France,15-64 ans,362.55572065,144.43909485,6475.9692174
2023-03-20,2023-S12,32,Hauts-de-France,65 ans ou plus,76.863950807,82.576383154,1941.7475728
2023-03-20,2023-S12,32,Hauts-de-France,Tous âges,562.13868217,366.65380162,4967.5137758
2024-06-24,2024-S26,44,Grand Est,05-14 ans,27.800945232,0.0,3923.2781168
2024-07-01,2024-S27,44,Grand Est,65 ans ou plus,76.068766165,73.179656056,888.88888889
2024-07-01,2024-S27,44,Grand Est,Tous âges,84.423807514,35.99712023,2678.9572231
2024-07-08,2024-S28,44,Grand Est,05-14 ans,0.0,0.0,2149.321267
2024-07-08,2024-S28,44,Grand Est,15-64 ans,127.89540998,41.771094403,3089.272683
2024-07-08,2024-S28,44,Grand Est,65 ans ou plus,14.723203769,34.51846738,1176.4705882
2024-07-15,2024-S29,44,Grand Est,05-14 ans,0.0,0.0,1982.3788546
2024-07-15,2024-S29,44,Grand Est,15-64 ans,111.35082469,43.668122271,3105.2764453
2024-07-15,2024-S29,44,Grand Est,Tous âges,72.029721738,35.186488388,2437.5473126
2024-08-05,2024-S32,44,Grand Est,15-64 ans,72.563674624,46.641791045,1706.6666667
2024-08-12,2024-S33,44,Grand Est,Tous âges,83.207261725,91.424392028,1549.732319
2024-08-19,2024-S34,44,Grand Est,15-64 ans,154.32098765,135.44018059,3207.2162365
2024-08-19,2024-S34,44,Grand Est,Tous âges,124.49799197,54.754517248,2725.8320127
2024-08-26,2024-S35,44,Grand Est,15-64 ans,124.86992716,42.480883602,2746.2121212
2024-10-14,2024-S42,32,Hauts-de-France,05-14 ans,244.87978629,0.0,1776.6497462
2024-10-14,2024-S42,32,Hauts-de-France,65 ans ou plus,65.798131333,62.285892245,2094.2408377
2024-10-14,2024-S42,32,Hauts-de-France,Tous âges,178.53029256,75.654410652,2344.6140234
2024-10-21,2024-S43,32,Hauts-de-France,05-14 ans,341.29692833,0.0,2051.901026
2024-10-21,2024-S43,32,Hauts-de-France,65 ans ou plus,133.72559508,226.68393782,2662.037037
2024-10-28,2024-S44,32,Hauts-de-France,05-14 ans,246.0456942,0.0,2205.0059595
2024-10-28,2024-S44,32,Hauts-de-France,15-64 ans,233.40544233,241.25452352,3680.5207812
2024-11-04,2024-S45,32,Hauts-de-France,15-64 ans,139.29815162,110.29411765,3678.5952434
2024-11-04,2024-S45,32,Hauts-de-France,Tous âges,129.9199811,75.849514563,2988.6181133
2024-11-11,2024-S46,32,Hauts-de-France,00-04 ans,277.4566474,189.75332068,1274.2911755
2024-11-11,2024-S46,32,Hauts-de-France,05-14 ans,187.92576932,0.0,3051.4385353
2024-11-11,2024-S46,32,Hauts-de-France,15-64 ans,281.69014085,112.23344557,4279.3065826
2024-11-18,2024-S47,32,Hauts-de-France,00-04 ans,435.44524276,0.0,1514.710166
2024-11-18,2024-S47,32,Hauts-de-France,15-64 ans,352.65829548,179.92083483,4965.0606841
2024-11-25,2024-S48,32,Hauts-de-France,05-14 ans,625.53925798,306.74846626,5247.5979305
2024-11-25,2024-S48,32,Hauts-de-France,15-64 ans,405.15653775,252.61638398,5215.2020141
2024-12-02,2024-S49,32,Hauts-de-France,05-14 ans,1280.3234501,1010.1010101,6792.5899019
2024-12-02,2024-S49,32,Hauts-de-France,15-64 ans,830.27303209,764.68543622,7996.3858143
2024-12-09,2024-S50,32,Hauts-de-France,05-14 ans,2562.0004099,2486.1878453,10373.443983
2024-12-23,2024-S52,32,Hauts-de-France,00-04 ans,9462.0743034,7933.5793358,10862.818125
2024-12-23,2024-S52,32,Hauts-de-France,05-14 ans,8253.6647546,4000.0,18681.780017
2020-01-06,2020-S02,44,Grand Est,Tous âges,610.15561016,468.50598647,4650.4065041
2020-01-20,2020-S04,44,Grand Est,15-64 ans,1101.8207392,817.5779254,13130.990415
2020-01-20,2020-S04,44,Grand Est,65 ans ou plus,437.36878936,607.14285714,2649.930265
2020-02-03,2020-S06,44,Grand Est,05-14 ans,4131.5574884,2173.9130435,19085.805934
2020-02-03,2020-S06,44,Grand Est,15-64 ans,1531.9915891,1062.2887494,15199.034982
2020-02-03,2020-S06,44,Grand Est,Tous âges,2296.686747,1394.2816802,13839.351511
2020-02-10,2020-S07,44,Grand Est,00-04 ans,5385.2526926,2489.626556,13721.682848
2020-02-24,2020-S09,44,Grand Est,05-14 ans,2747.7477477,1321.5859031,11942.446043
2020-02-24,2020-S09,44,Grand Est,65 ans ou plus,964.09574468,1280.7549714,3641.0923277
2020-02-24,2020-S09,44,Grand Est,Tous âges,1857.1548892,1469.27074,10264.515056
2020-03-02,2020-S10,44,Grand Est,05-14 ans,2155.7719054,1481.4814815,10580.645161
2020-03-02,2020-S10,44,Grand Est,15-64 ans,1389.8649176,1377.5510204,12420.670898
2020-03-09,2020-S11,44,Grand Est,15-64 ans,1826.6413924,2051.5518148,14939.02439
2020-03-09,2020-S11,44,Grand Est,65 ans ou plus,1022.1148485,1085.4341737,5263.1578947
2020-03-16,2020-S12,44,Grand Est,15-64 ans,2347.4752415,2502.6068822,9160.5140826
2020-03-23,2020-S13,44,Grand Est,00-04 ans,114.94252874,0.0,1799.4858612
2020-03-23,2020-S13,44,Grand Est,15-64 ans,1216.1011796,1094.7168015,3755.3342817
2020-03-30,2020-S14,44,Grand Est,00-04 ans,333.70411568,0.0,0.0
2020-04-06,2020-S15,44,Grand Est,00-04 ans,0.0,0.0,0.0
2020-08-24,2020-S35,44,Grand Est,Tous âges,22.686025408,20.068231989,67.279659116
2020-08-31,2020-S36,44,Grand Est,00-04 ans,0.0,0.0,0.0
2020-08-31,2020-S36,44,Grand Est,15-64 ans,84.175084175,0.0,237.71790808
2020-08-31,2020-S36,44,Grand Est,Tous âges,50.810661001,0.0,147.80405405
2020-09-07,2020-S37,44,Grand Est,15-64 ans,46.769038896,0.0,150.26296018
2020-09-07,2020-S37,44,Grand Est,65 ans ou plus,0.0,0.0,145.56040757
2020-09-14,2020-S38,44,Grand Est,00-04 ans,45.126353791,0.0,131.2335958
2020-09-14,2020-S38,44,Grand Est,05-14 ans,123.49490584,0.0,121.65450122
2020-09-14,2020-S38,44,Grand Est,Tous âges,41.277965822,0.0,171.00513015
2020-09-21,2020-S39,44,Grand Est,65 ans ou plus,19.462826002,40.192926045,421.34831461
2020-09-28,2020-S40,44,Grand Est,15-64 ans,59.625212947,104.32968179,148.5884101
2020-09-28,2020-S40,44,Grand Est,65 ans ou plus,38.328861633,75.216246709,132.27513228
2020-09-28,2020-S40,44,Grand Est,Tous âges,42.39284032,79.491255962,127.06480305
2020-10-05,2020-S41,44,Grand Est,15-64 ans,25.753283544,51.229508197,212.23912274
2020-10-05,2020-S41,44,Grand Est,Tous âges,14.025901164,19.230769231,126.23606143
2020-10-12,2020-S42,44,Grand Est,05-14 ans,0.0,0.0,248.13895782
2020-10-26,2020-S44,44,Grand Est,05-14 ans,0.0,0.0,322.58064516
2020-12-21,2020-S52,44,Grand Est,00-04 ans,56.338028169,0.0,0.0
2020-12-28,2020-S53,44,Grand Est,00-04 ans,52.410901468,0.0,0.0
2021-01-04,2021-S01,44,Grand Est,00-04 ans,0.0,0.0,0.0
2021-01-04,2021-S01,44,Grand Est,15-64 ans,48.327856176,0.0,307.92917629
2021-01-04,2021-S01,44,Grand Est,Tous âges,35.978618421,0.0,206.56414964
2021-01-11,2021-S02,44,Grand Est,00-04 ans,0.0,0.0,160.0
2020-11-02,2020-S45,44,Grand Est,05-14 ans,0.0,0.0,0.0
2020-11-02,2020-S45,44,Grand Est,15-64 ans,54.72854641,0.0,340.90909091
2020-11-09,2020-S46,44,Grand Est,00-04 ans,0.0,0.0,137.17421125
2020-11-09,2020-S46,44,Grand Est,05-14 ans,173.91304348,0.0,0.0
2020-11-16,2020-S47,44,Grand Est,00-04 ans,0.0,0.0,0.0
2020-11-16,2020-S47,44,Grand Est,05-14 ans,0.0,0.0,0.0
2020-11-16,2020-S47,44,Grand Est,15-64 ans,54.794520548,0.0,42.571306939
2020-11-16,2020-S47,44,Grand Est,Tous âges,34.389866453,20.247013565,23.837902265
2020-11-30,2020-S49,44,Grand Est,65 ans ou plus,0.0,0.0,0.0
2020-12-07,2020-S50,44,Grand Est,00-04 ans,61.274509804,0.0,0.0
2020-12-07,2020-S50,44,Grand Est,05-14 ans,49.825610364,0.0,0.0
2020-12-07,2020-S50,44,Grand Est,Tous âges,32.351989647,19.712201853,89.605734767
2020-12-14,2020-S51,44,Grand Est,00-04 ans,0.0,0.0,0.0
2020-12-14,2020-S51,44,Grand Est,65 ans ou plus,0.0,0.0,0.0
2020-12-21,2020-S52,44,Grand Est,Tous âges,28.012773825,20.512820513,97.125097125
2020-12-28,2020-S53,44,Grand Est,15-64 ans,39.142773265,51.975051975,100.50251256
2021-01-11,2021-S02,44,Grand Est,65 ans ou plus,0.0,0.0,0.0
2021-01-18,2021-S03,44,Grand Est,00-04 ans,0.0,0.0,117.50881316
2021-01-18,2021-S03,44,Grand Est,05-14 ans,0.0,0.0,407.33197556
2021-01-25,2021-S04,44,Grand Est,05-14 ans,0.0,0.0,0.0
2021-01-25,2021-S04,44,Grand Est,Tous âges,40.743570155,18.31166453,147.64817549
2021-02-01,2021-S05,44,Grand Est,05-14 ans,0.0,0.0,0.0
2021-02-08,2021-S06,44,Grand Est,65 ans ou plus,18.975332068,35.112359551,0.0
2021-02-08,2021-S06,44,Grand Est,Tous âges,25.195263291,18.318373328,157.48031496
2021-02-15,2021-S07,44,Grand Est,05-14 ans,42.53509145,0.0,195.69471624
2021-02-15,2021-S07,44,Grand Est,15-64 ans,62.701540666,45.808520385,693.6416185
2021-02-15,2021-S07,44,Grand Est,65 ans ou plus,17.467248908,0.0,0.0
2021-02-22,2021-S08,44,Grand Est,05-14 ans,0.0,0.0,0.0
2021-02-22,2021-S08,44,Grand Est,65 ans ou plus,0.0,0.0,0.0
2021-02-22,2021-S08,44,Grand Est,Tous âges,33.726812816,0.0,161.87778227
2021-03-01,2021-S09,44,Grand Est,00-04 ans,0.0,0.0,0.0
2021-03-01,2021-S09,44,Grand Est,05-14 ans,0.0,0.0,0.0
2021-03-01,2021-S09,44,Grand Est,15-64 ans,36.01332493,0.0,268.61089793
2021-03-08,2021-S10,44,Grand Est,Tous âges,33.255736615,0.0,321.26793746
2021-03-15,2021-S11,44,Grand Est,05-14 ans,0.0,0.0,0.0
2021-03-15,2021-S11,44,Grand Est,15-64 ans,26.121027427,0.0,152.43902439
2024-11-18,2024-S47,44,Grand Est,15-64 ans,261.75995073,177.93594306,5959.9636033
2024-11-18,2024-S47,44,Grand Est,Tous âges,261.56223992,186.53552654,4461.3011057
2024-11-25,2024-S48,44,Grand Est,05-14 ans,725.63925363,414.93775934,3907.4960128
2024-12-02,2024-S49,44,Grand Est,65 ans ou plus,715.22405488,851.06382979,4154.7277937
2024-12-09,2024-S50,44,Grand Est,00-04 ans,3097.209445,2654.8672566,5035.5450237
2024-12-09,2024-S50,44,Grand Est,05-14 ans,2578.7965616,2074.6887967,11094.452774
2024-12-09,2024-S50,44,Grand Est,65 ans ou plus,1312.5980882,1619.8347107,5449.5912807
2024-12-16,2024-S51,44,Grand Est,65 ans ou plus,3767.0778618,4387.2919818,7402.9126214
2024-12-23,2024-S52,44,Grand Est,05-14 ans,10865.108651,7177.0334928,17655.078391
2024-12-23,2024-S52,44,Grand Est,65 ans ou plus,5849.0333703,7470.9302326,11764.705882
2019-12-30,2020-S01,52,Pays de la Loire,15-64 ans,466.97798532,636.94267516,4298.4189723
2020-01-06,2020-S02,52,Pays de la Loire,05-14 ans,709.72320795,0.0,4255.3191489
2020-01-06,2020-S02,52,Pays de la Loire,Tous âges,574.09989338,411.09969168,4182.5950079
2020-01-13,2020-S03,52,Pays de la Loire,00-04 ans,2058.5906572,507.6142132,2688.172043
2020-01-13,2020-S03,52,Pays de la Loire,Tous âges,689.0960681,353.10734463,4179.0363097
2020-01-20,2020-S04,52,Pays de la Loire,00-04 ans,2757.6197388,1442.3076923,4566.7447307
2020-01-20,2020-S04,52,Pays de la Loire,65 ans ou plus,243.05555556,226.58610272,907.71558245
2020-01-20,2020-S04,52,Pays de la Loire,Tous âges,1087.927255,373.69207773,6812.5977217
2020-02-03,2020-S06,52,Pays de la Loire,05-14 ans,3821.31324,1250.0,18969.555035
2020-02-03,2020-S06,52,Pays de la Loire,Tous âges,2270.4761905,1530.4347826,11800.87267
2020-02-10,2020-S07,52,Pays de la Loire,00-04 ans,7187.8940731,7547.1698113,14300.0
2020-02-10,2020-S07,52,Pays de la Loire,05-14 ans,4803.975704,4166.6666667,23768.472906
2024-09-02,2024-S36,44,Grand Est,05-14 ans,35.971223022,0.0,2127.6595745
2024-09-09,2024-S37,44,Grand Est,00-04 ans,79.333597779,0.0,1542.4164524
2024-09-09,2024-S37,44,Grand Est,05-14 ans,31.466331026,0.0,3117.1019377
2024-09-09,2024-S37,44,Grand Est,15-64 ans,82.875009418,0.0,4375.6145526
2024-09-16,2024-S38,44,Grand Est,05-14 ans,143.10246136,0.0,5324.4592346
2024-09-16,2024-S38,44,Grand Est,15-64 ans,120.21780638,0.0,7032.7102804
2024-09-16,2024-S38,44,Grand Est,Tous âges,134.28664755,33.607797009,5370.6709957
2024-09-23,2024-S39,44,Grand Est,05-14 ans,186.45121193,364.96350365,4259.2592593
2024-09-23,2024-S39,44,Grand Est,15-64 ans,228.06642435,42.789901583,6023.3297985
2024-09-23,2024-S39,44,Grand Est,Tous âges,204.16496529,116.70556852,4711.7730132
2024-09-30,2024-S40,44,Grand Est,00-04 ans,470.03525264,568.18181818,1312.5512715
2024-09-30,2024-S40,44,Grand Est,15-64 ans,270.54694355,43.956043956,5829.787234
2024-10-07,2024-S41,44,Grand Est,00-04 ans,229.53328233,290.69767442,1113.7629276
2024-10-14,2024-S42,44,Grand Est,05-14 ans,159.64240102,0.0,3155.8185404
2024-10-14,2024-S42,44,Grand Est,65 ans ou plus,100.95183155,194.67878001,2611.9402985
2024-10-21,2024-S43,44,Grand Est,05-14 ans,130.89005236,0.0,3310.5022831
2024-10-21,2024-S43,44,Grand Est,Tous âges,176.14592711,85.353362922,3890.8945046
2024-10-28,2024-S44,44,Grand Est,15-64 ans,252.88211231,189.12529551,4552.5552332
2024-11-11,2024-S46,44,Grand Est,00-04 ans,784.46021666,1369.8630137,1517.3410405
2021-11-29,2021-S48,84,Auvergne et Rhône-Alpes,65 ans ou plus,54.106698409,24.527839097,1318.26742
2021-12-06,2021-S49,84,Auvergne et Rhône-Alpes,Tous âges,151.41985231,64.366632338,2348.7215087
2021-12-13,2021-S50,84,Auvergne et Rhône-Alpes,00-04 ans,539.65658217,0.0,1159.725883
2021-12-20,2021-S51,84,Auvergne et Rhône-Alpes,15-64 ans,337.58786533,104.49320794,3726.2872629
2022-01-03,2022-S01,84,Auvergne et Rhône-Alpes,00-04 ans,789.12757562,524.47552448,1701.3232514
2022-01-10,2022-S02,84,Auvergne et Rhône-Alpes,15-64 ans,307.45227606,255.56772545,4276.946682
2022-01-31,2022-S05,84,Auvergne et Rhône-Alpes,15-64 ans,247.37695129,181.48820327,4618.345093
2022-02-07,2022-S06,84,Auvergne et Rhône-Alpes,00-04 ans,3396.2984163,2674.5913819,5532.4211779
2022-02-07,2022-S06,84,Auvergne et Rhône-Alpes,15-64 ans,300.50083472,535.71428571,5407.2245905
2022-02-14,2022-S07,84,Auvergne et Rhône-Alpes,00-04 ans,4479.0282786,3072.1966206,8369.7688944
2022-02-14,2022-S07,84,Auvergne et Rhône-Alpes,15-64 ans,362.9991238,141.4927485,8084.7187429
2022-02-14,2022-S07,84,Auvergne et Rhône-Alpes,65 ans ou plus,345.90855043,449.14134742,671.1409396
2022-02-21,2022-S08,84,Auvergne et Rhône-Alpes,00-04 ans,2948.4029484,1652.892562,6025.1798561
2022-02-28,2022-S09,84,Auvergne et Rhône-Alpes,05-14 ans,1943.8444924,1179.245283,14639.397201
2022-02-28,2022-S09,84,Auvergne et Rhône-Alpes,Tous âges,1192.8822496,735.29411765,9985.7006673
2022-03-07,2022-S10,84,Auvergne et Rhône-Alpes,15-64 ans,1016.9090694,797.50346741,16652.596032
2022-03-14,2022-S11,84,Auvergne et Rhône-Alpes,05-14 ans,5254.707342,1861.7021277,30929.919137
2022-03-14,2022-S11,84,Auvergne et Rhône-Alpes,15-64 ans,1296.9622771,1090.3974675,18644.43957
2022-03-14,2022-S11,84,Auvergne et Rhône-Alpes,65 ans ou plus,1061.167284,1571.5667311,4131.53457
2022-03-14,2022-S11,84,Auvergne et Rhône-Alpes,Tous âges,2638.5385304,1702.3407185,18545.372154
2022-03-21,2022-S12,84,Auvergne et Rhône-Alpes,00-04 ans,10033.65924,5178.5714286,17296.222664
2022-03-28,2022-S13,84,Auvergne et Rhône-Alpes,05-14 ans,6234.939759,5645.1612903,25417.574437
2022-04-11,2022-S15,84,Auvergne et Rhône-Alpes,00-04 ans,7281.3688213,5241.9354839,11631.41994
2022-04-11,2022-S15,84,Auvergne et Rhône-Alpes,15-64 ans,954.43833464,806.4516129,13174.708085
2022-04-18,2022-S16,84,Auvergne et Rhône-Alpes,15-64 ans,732.37078887,741.04569782,8422.3500411
2022-04-18,2022-S16,84,Auvergne et Rhône-Alpes,65 ans ou plus,810.78440949,1027.648642,2658.8845655
2022-04-18,2022-S16,84,Auvergne et Rhône-Alpes,Tous âges,1310.5795726,1006.6188638,7861.124013
2022-04-25,2022-S17,84,Auvergne et Rhône-Alpes,00-04 ans,1837.8650554,465.11627907,2877.6978417
2022-05-02,2022-S18,84,Auvergne et Rhône-Alpes,05-14 ans,290.49897471,278.55153203,3360.2150538
2022-05-02,2022-S18,84,Auvergne et Rhône-Alpes,Tous âges,264.49550358,168.16143498,3131.5513627
2022-05-09,2022-S19,84,Auvergne et Rhône-Alpes,00-04 ans,418.70202373,0.0,1305.4830287
2022-05-16,2022-S20,84,Auvergne et Rhône-Alpes,15-64 ans,76.9408325,0.0,1799.6684821
2022-05-16,2022-S20,84,Auvergne et Rhône-Alpes,65 ans ou plus,104.98687664,52.042674993,417.71094403
2022-05-23,2022-S21,84,Auvergne et Rhône-Alpes,00-04 ans,159.68063872,0.0,1379.3103448
2022-05-23,2022-S21,84,Auvergne et Rhône-Alpes,65 ans ou plus,42.548665036,26.939655172,219.78021978
2022-05-30,2022-S22,84,Auvergne et Rhône-Alpes,05-14 ans,49.091801669,0.0,1531.1004785
2022-05-30,2022-S22,84,Auvergne et Rhône-Alpes,Tous âges,61.841553106,13.802622498,1212.9380054
2022-06-06,2022-S23,84,Auvergne et Rhône-Alpes,05-14 ans,81.4863103,0.0,1570.1668302
2022-06-06,2022-S23,84,Auvergne et Rhône-Alpes,15-64 ans,85.205267235,0.0,1321.8923933
2022-06-06,2022-S23,84,Auvergne et Rhône-Alpes,Tous âges,65.469305807,0.0,1042.1898543
2022-06-27,2022-S26,84,Auvergne et Rhône-Alpes,05-14 ans,77.29468599,0.0,2023.42918
2022-06-27,2022-S26,84,Auvergne et Rhône-Alpes,Tous âges,88.239286846,42.33700254,1664.9974962
